feature_index,importance,model_name,config_name,stage,fold,pixel_row,pixel_col
1985,0.0,XGBoost,paper_params,search,10,28,53
1984,0.0,XGBoost,paper_params,search,10,28,52
1983,0.0,XGBoost,paper_params,search,10,28,51
1982,0.0,XGBoost,paper_params,search,10,28,50
1981,0.0,XGBoost,paper_params,search,10,28,49
1980,0.0,XGBoost,paper_params,search,10,28,48
1979,0.0,XGBoost,paper_params,search,10,28,47
1978,0.0,XGBoost,paper_params,search,10,28,46
1977,0.0,XGBoost,paper_params,search,10,28,45
2008,0.0,XGBoost,paper_params,search,10,29,7
2007,0.0,XGBoost,paper_params,search,10,29,6
2006,0.0,XGBoost,paper_params,search,10,29,5
2005,0.0,XGBoost,paper_params,search,10,29,4
2004,0.0,XGBoost,paper_params,search,10,29,3
2003,0.0,XGBoost,paper_params,search,10,29,2
2000,0.0,XGBoost,paper_params,search,10,28,68
1999,0.0,XGBoost,paper_params,search,10,28,67
1998,0.0,XGBoost,paper_params,search,10,28,66
1997,0.0,XGBoost,paper_params,search,10,28,65
1995,0.0,XGBoost,paper_params,search,10,28,63
1994,0.0,XGBoost,paper_params,search,10,28,62
1993,0.0,XGBoost,paper_params,search,10,28,61
2024,0.0,XGBoost,paper_params,search,10,29,23
2023,0.0,XGBoost,paper_params,search,10,29,22
2022,0.0,XGBoost,paper_params,search,10,29,21
2021,0.0,XGBoost,paper_params,search,10,29,20
2020,0.0,XGBoost,paper_params,search,10,29,19
2019,0.0,XGBoost,paper_params,search,10,29,18
2018,0.0,XGBoost,paper_params,search,10,29,17
2017,0.0,XGBoost,paper_params,search,10,29,16
2016,0.0,XGBoost,paper_params,search,10,29,15
2011,0.0,XGBoost,paper_params,search,10,29,10
2010,0.0,XGBoost,paper_params,search,10,29,9
2009,0.0,XGBoost,paper_params,search,10,29,8
2040,0.0,XGBoost,paper_params,search,10,29,39
2039,0.0,XGBoost,paper_params,search,10,29,38
2038,0.0,XGBoost,paper_params,search,10,29,37
2037,0.0,XGBoost,paper_params,search,10,29,36
2036,0.0,XGBoost,paper_params,search,10,29,35
2035,0.0,XGBoost,paper_params,search,10,29,34
2034,0.0,XGBoost,paper_params,search,10,29,33
2033,0.0,XGBoost,paper_params,search,10,29,32
2032,0.0,XGBoost,paper_params,search,10,29,31
221,0.0,XGBoost,paper_params,search,10,3,14
220,0.0,XGBoost,paper_params,search,10,3,13
219,0.0,XGBoost,paper_params,search,10,3,12
218,0.0,XGBoost,paper_params,search,10,3,11
248,0.0,XGBoost,paper_params,search,10,3,41
247,0.0,XGBoost,paper_params,search,10,3,40
246,0.0,XGBoost,paper_params,search,10,3,39
245,0.0,XGBoost,paper_params,search,10,3,38
244,0.0,XGBoost,paper_params,search,10,3,37
241,0.0,XGBoost,paper_params,search,10,3,34
240,0.0,XGBoost,paper_params,search,10,3,33
2027,0.0,XGBoost,paper_params,search,10,29,26
2026,0.0,XGBoost,paper_params,search,10,29,25
2025,0.0,XGBoost,paper_params,search,10,29,24
2056,0.0,XGBoost,paper_params,search,10,29,55
2054,0.0,XGBoost,paper_params,search,10,29,53
2053,0.0,XGBoost,paper_params,search,10,29,52
2052,0.0,XGBoost,paper_params,search,10,29,51
2051,0.0,XGBoost,paper_params,search,10,29,50
2050,0.0,XGBoost,paper_params,search,10,29,49
2049,0.0,XGBoost,paper_params,search,10,29,48
2048,0.0,XGBoost,paper_params,search,10,29,47
2047,0.0,XGBoost,paper_params,search,10,29,46
2046,0.0,XGBoost,paper_params,search,10,29,45
2045,0.0,XGBoost,paper_params,search,10,29,44
2044,0.0,XGBoost,paper_params,search,10,29,43
2043,0.0,XGBoost,paper_params,search,10,29,42
2042,0.0,XGBoost,paper_params,search,10,29,41
2041,0.0,XGBoost,paper_params,search,10,29,40
2072,0.0,XGBoost,paper_params,search,10,30,2
2071,0.0,XGBoost,paper_params,search,10,30,1
2070,0.0,XGBoost,paper_params,search,10,30,0
2065,0.0,XGBoost,paper_params,search,10,29,64
2064,0.0,XGBoost,paper_params,search,10,29,63
2063,0.0,XGBoost,paper_params,search,10,29,62
2062,0.0,XGBoost,paper_params,search,10,29,61
2061,0.0,XGBoost,paper_params,search,10,29,60
2060,0.0,XGBoost,paper_params,search,10,29,59
2059,0.0,XGBoost,paper_params,search,10,29,58
2058,0.0,XGBoost,paper_params,search,10,29,57
2057,0.0,XGBoost,paper_params,search,10,29,56
2088,0.0,XGBoost,paper_params,search,10,30,18
2087,0.0,XGBoost,paper_params,search,10,30,17
2086,0.0,XGBoost,paper_params,search,10,30,16
2085,0.0,XGBoost,paper_params,search,10,30,15
2084,0.0,XGBoost,paper_params,search,10,30,14
2080,0.0,XGBoost,paper_params,search,10,30,10
2079,0.0,XGBoost,paper_params,search,10,30,9
2078,0.0,XGBoost,paper_params,search,10,30,8
2077,0.0,XGBoost,paper_params,search,10,30,7
2076,0.0,XGBoost,paper_params,search,10,30,6
2075,0.0,XGBoost,paper_params,search,10,30,5
2074,0.0,XGBoost,paper_params,search,10,30,4
2073,0.0,XGBoost,paper_params,search,10,30,3
2104,0.0,XGBoost,paper_params,search,10,30,34
2103,0.0,XGBoost,paper_params,search,10,30,33
2102,0.0,XGBoost,paper_params,search,10,30,32
2101,0.0,XGBoost,paper_params,search,10,30,31
2100,0.0,XGBoost,paper_params,search,10,30,30
2099,0.0,XGBoost,paper_params,search,10,30,29
2097,0.0,XGBoost,paper_params,search,10,30,27
2096,0.0,XGBoost,paper_params,search,10,30,26
2095,0.0,XGBoost,paper_params,search,10,30,25
2094,0.0,XGBoost,paper_params,search,10,30,24
2093,0.0,XGBoost,paper_params,search,10,30,23
2092,0.0,XGBoost,paper_params,search,10,30,22
2091,0.0,XGBoost,paper_params,search,10,30,21
2090,0.0,XGBoost,paper_params,search,10,30,20
2089,0.0,XGBoost,paper_params,search,10,30,19
2120,0.0,XGBoost,paper_params,search,10,30,50
2119,0.0,XGBoost,paper_params,search,10,30,49
2118,0.0,XGBoost,paper_params,search,10,30,48
2117,0.0,XGBoost,paper_params,search,10,30,47
2116,0.0,XGBoost,paper_params,search,10,30,46
2115,0.0,XGBoost,paper_params,search,10,30,45
2114,0.0,XGBoost,paper_params,search,10,30,44
2113,0.0,XGBoost,paper_params,search,10,30,43
2112,0.0,XGBoost,paper_params,search,10,30,42
2111,0.0,XGBoost,paper_params,search,10,30,41
2110,0.0,XGBoost,paper_params,search,10,30,40
2109,0.0,XGBoost,paper_params,search,10,30,39
2108,0.0,XGBoost,paper_params,search,10,30,38
2107,0.0,XGBoost,paper_params,search,10,30,37
2106,0.0,XGBoost,paper_params,search,10,30,36
2105,0.0,XGBoost,paper_params,search,10,30,35
2134,0.0,XGBoost,paper_params,search,10,30,64
2133,0.0,XGBoost,paper_params,search,10,30,63
2132,0.0,XGBoost,paper_params,search,10,30,62
2131,0.0,XGBoost,paper_params,search,10,30,61
2130,0.0,XGBoost,paper_params,search,10,30,60
2129,0.0,XGBoost,paper_params,search,10,30,59
2128,0.0,XGBoost,paper_params,search,10,30,58
2127,0.0,XGBoost,paper_params,search,10,30,57
2126,0.0,XGBoost,paper_params,search,10,30,56
2125,0.0,XGBoost,paper_params,search,10,30,55
2124,0.0,XGBoost,paper_params,search,10,30,54
2123,0.0,XGBoost,paper_params,search,10,30,53
2122,0.0,XGBoost,paper_params,search,10,30,52
2121,0.0,XGBoost,paper_params,search,10,30,51
2152,0.0,XGBoost,paper_params,search,10,31,13
2149,0.0,XGBoost,paper_params,search,10,31,10
2148,0.0,XGBoost,paper_params,search,10,31,9
2147,0.0,XGBoost,paper_params,search,10,31,8
2146,0.0,XGBoost,paper_params,search,10,31,7
2145,0.0,XGBoost,paper_params,search,10,31,6
2144,0.0,XGBoost,paper_params,search,10,31,5
2143,0.0,XGBoost,paper_params,search,10,31,4
2142,0.0,XGBoost,paper_params,search,10,31,3
2141,0.0,XGBoost,paper_params,search,10,31,2
2140,0.0,XGBoost,paper_params,search,10,31,1
2139,0.0,XGBoost,paper_params,search,10,31,0
2138,0.0,XGBoost,paper_params,search,10,30,68
2137,0.0,XGBoost,paper_params,search,10,30,67
2168,0.0,XGBoost,paper_params,search,10,31,29
2166,0.0,XGBoost,paper_params,search,10,31,27
2165,0.0,XGBoost,paper_params,search,10,31,26
2164,0.0,XGBoost,paper_params,search,10,31,25
2163,0.0,XGBoost,paper_params,search,10,31,24
2162,0.0,XGBoost,paper_params,search,10,31,23
2161,0.0,XGBoost,paper_params,search,10,31,22
2160,0.0,XGBoost,paper_params,search,10,31,21
2158,0.0,XGBoost,paper_params,search,10,31,19
2157,0.0,XGBoost,paper_params,search,10,31,18
2156,0.0,XGBoost,paper_params,search,10,31,17
2155,0.0,XGBoost,paper_params,search,10,31,16
2154,0.0,XGBoost,paper_params,search,10,31,15
2184,0.0,XGBoost,paper_params,search,10,31,45
2179,0.0,XGBoost,paper_params,search,10,31,40
2178,0.0,XGBoost,paper_params,search,10,31,39
2177,0.0,XGBoost,paper_params,search,10,31,38
2176,0.0,XGBoost,paper_params,search,10,31,37
2175,0.0,XGBoost,paper_params,search,10,31,36
2174,0.0,XGBoost,paper_params,search,10,31,35
2173,0.0,XGBoost,paper_params,search,10,31,34
2172,0.0,XGBoost,paper_params,search,10,31,33
2171,0.0,XGBoost,paper_params,search,10,31,32
2170,0.0,XGBoost,paper_params,search,10,31,31
2169,0.0,XGBoost,paper_params,search,10,31,30
2199,0.0,XGBoost,paper_params,search,10,31,60
2198,0.0,XGBoost,paper_params,search,10,31,59
2195,0.0,XGBoost,paper_params,search,10,31,56
2194,0.0,XGBoost,paper_params,search,10,31,55
2193,0.0,XGBoost,paper_params,search,10,31,54
2192,0.0,XGBoost,paper_params,search,10,31,53
2187,0.0,XGBoost,paper_params,search,10,31,48
2186,0.0,XGBoost,paper_params,search,10,31,47
2185,0.0,XGBoost,paper_params,search,10,31,46
2216,0.0,XGBoost,paper_params,search,10,32,8
2215,0.0,XGBoost,paper_params,search,10,32,7
2214,0.0,XGBoost,paper_params,search,10,32,6
2213,0.0,XGBoost,paper_params,search,10,32,5
2212,0.0,XGBoost,paper_params,search,10,32,4
2211,0.0,XGBoost,paper_params,search,10,32,3
2209,0.0,XGBoost,paper_params,search,10,32,1
2208,0.0,XGBoost,paper_params,search,10,32,0
207,0.0,XGBoost,paper_params,search,10,3,0
206,0.0,XGBoost,paper_params,search,10,2,68
205,0.0,XGBoost,paper_params,search,10,2,67
204,0.0,XGBoost,paper_params,search,10,2,66
203,0.0,XGBoost,paper_params,search,10,2,65
202,0.0,XGBoost,paper_params,search,10,2,64
201,0.0,XGBoost,paper_params,search,10,2,63
231,0.0,XGBoost,paper_params,search,10,3,24
229,0.0,XGBoost,paper_params,search,10,3,22
228,0.0,XGBoost,paper_params,search,10,3,21
227,0.0,XGBoost,paper_params,search,10,3,20
226,0.0,XGBoost,paper_params,search,10,3,19
225,0.0,XGBoost,paper_params,search,10,3,18
224,0.0,XGBoost,paper_params,search,10,3,17
2207,0.0,XGBoost,paper_params,search,10,31,68
2206,0.0,XGBoost,paper_params,search,10,31,67
2205,0.0,XGBoost,paper_params,search,10,31,66
2232,0.0,XGBoost,paper_params,search,10,32,24
2231,0.0,XGBoost,paper_params,search,10,32,23
2230,0.0,XGBoost,paper_params,search,10,32,22
2229,0.0,XGBoost,paper_params,search,10,32,21
2228,0.0,XGBoost,paper_params,search,10,32,20
2227,0.0,XGBoost,paper_params,search,10,32,19
2226,0.0,XGBoost,paper_params,search,10,32,18
2225,0.0,XGBoost,paper_params,search,10,32,17
2224,0.0,XGBoost,paper_params,search,10,32,16
2223,0.0,XGBoost,paper_params,search,10,32,15
2222,0.0,XGBoost,paper_params,search,10,32,14
2221,0.0,XGBoost,paper_params,search,10,32,13
2220,0.0,XGBoost,paper_params,search,10,32,12
2219,0.0,XGBoost,paper_params,search,10,32,11
2218,0.0,XGBoost,paper_params,search,10,32,10
2217,0.0,XGBoost,paper_params,search,10,32,9
2248,0.0,XGBoost,paper_params,search,10,32,40
2247,0.0,XGBoost,paper_params,search,10,32,39
2246,0.0,XGBoost,paper_params,search,10,32,38
2245,0.0,XGBoost,paper_params,search,10,32,37
2244,0.0,XGBoost,paper_params,search,10,32,36
2243,0.0,XGBoost,paper_params,search,10,32,35
2242,0.0,XGBoost,paper_params,search,10,32,34
2241,0.0,XGBoost,paper_params,search,10,32,33
2240,0.0,XGBoost,paper_params,search,10,32,32
2239,0.0,XGBoost,paper_params,search,10,32,31
2238,0.0,XGBoost,paper_params,search,10,32,30
2237,0.0,XGBoost,paper_params,search,10,32,29
2236,0.0,XGBoost,paper_params,search,10,32,28
2235,0.0,XGBoost,paper_params,search,10,32,27
2234,0.0,XGBoost,paper_params,search,10,32,26
2233,0.0,XGBoost,paper_params,search,10,32,25
2264,0.0,XGBoost,paper_params,search,10,32,56
2263,0.0,XGBoost,paper_params,search,10,32,55
2262,0.0,XGBoost,paper_params,search,10,32,54
2261,0.0,XGBoost,paper_params,search,10,32,53
2256,0.0,XGBoost,paper_params,search,10,32,48
2255,0.0,XGBoost,paper_params,search,10,32,47
2254,0.0,XGBoost,paper_params,search,10,32,46
2253,0.0,XGBoost,paper_params,search,10,32,45
2280,0.0,XGBoost,paper_params,search,10,33,3
2278,0.0,XGBoost,paper_params,search,10,33,1
2277,0.0,XGBoost,paper_params,search,10,33,0
2276,0.0,XGBoost,paper_params,search,10,32,68
2275,0.0,XGBoost,paper_params,search,10,32,67
2274,0.0,XGBoost,paper_params,search,10,32,66
2272,0.0,XGBoost,paper_params,search,10,32,64
2271,0.0,XGBoost,paper_params,search,10,32,63
2270,0.0,XGBoost,paper_params,search,10,32,62
2269,0.0,XGBoost,paper_params,search,10,32,61
2268,0.0,XGBoost,paper_params,search,10,32,60
2267,0.0,XGBoost,paper_params,search,10,32,59
2296,0.0,XGBoost,paper_params,search,10,33,19
2295,0.0,XGBoost,paper_params,search,10,33,18
2294,0.0,XGBoost,paper_params,search,10,33,17
2293,0.0,XGBoost,paper_params,search,10,33,16
2292,0.0,XGBoost,paper_params,search,10,33,15
2291,0.0,XGBoost,paper_params,search,10,33,14
2290,0.0,XGBoost,paper_params,search,10,33,13
2289,0.0,XGBoost,paper_params,search,10,33,12
2288,0.0,XGBoost,paper_params,search,10,33,11
2287,0.0,XGBoost,paper_params,search,10,33,10
2286,0.0,XGBoost,paper_params,search,10,33,9
2285,0.0,XGBoost,paper_params,search,10,33,8
2284,0.0,XGBoost,paper_params,search,10,33,7
2283,0.0,XGBoost,paper_params,search,10,33,6
2282,0.0,XGBoost,paper_params,search,10,33,5
2281,0.0,XGBoost,paper_params,search,10,33,4
2312,0.0,XGBoost,paper_params,search,10,33,35
2311,0.0,XGBoost,paper_params,search,10,33,34
2310,0.0,XGBoost,paper_params,search,10,33,33
2309,0.0,XGBoost,paper_params,search,10,33,32
2308,0.0,XGBoost,paper_params,search,10,33,31
2307,0.0,XGBoost,paper_params,search,10,33,30
2306,0.0,XGBoost,paper_params,search,10,33,29
2305,0.0,XGBoost,paper_params,search,10,33,28
2304,0.0,XGBoost,paper_params,search,10,33,27
2303,0.0,XGBoost,paper_params,search,10,33,26
2302,0.0,XGBoost,paper_params,search,10,33,25
2301,0.0,XGBoost,paper_params,search,10,33,24
2300,0.0,XGBoost,paper_params,search,10,33,23
2299,0.0,XGBoost,paper_params,search,10,33,22
2298,0.0,XGBoost,paper_params,search,10,33,21
2297,0.0,XGBoost,paper_params,search,10,33,20
2325,0.0,XGBoost,paper_params,search,10,33,48
2324,0.0,XGBoost,paper_params,search,10,33,47
2323,0.0,XGBoost,paper_params,search,10,33,46
2322,0.0,XGBoost,paper_params,search,10,33,45
2317,0.0,XGBoost,paper_params,search,10,33,40
2316,0.0,XGBoost,paper_params,search,10,33,39
2315,0.0,XGBoost,paper_params,search,10,33,38
2314,0.0,XGBoost,paper_params,search,10,33,37
2313,0.0,XGBoost,paper_params,search,10,33,36
2343,0.0,XGBoost,paper_params,search,10,33,66
2342,0.0,XGBoost,paper_params,search,10,33,65
2341,0.0,XGBoost,paper_params,search,10,33,64
2340,0.0,XGBoost,paper_params,search,10,33,63
2339,0.0,XGBoost,paper_params,search,10,33,62
2338,0.0,XGBoost,paper_params,search,10,33,61
2337,0.0,XGBoost,paper_params,search,10,33,60
2336,0.0,XGBoost,paper_params,search,10,33,59
2333,0.0,XGBoost,paper_params,search,10,33,56
2332,0.0,XGBoost,paper_params,search,10,33,55
2331,0.0,XGBoost,paper_params,search,10,33,54
2330,0.0,XGBoost,paper_params,search,10,33,53
2360,0.0,XGBoost,paper_params,search,10,34,14
2359,0.0,XGBoost,paper_params,search,10,34,13
2358,0.0,XGBoost,paper_params,search,10,34,12
2357,0.0,XGBoost,paper_params,search,10,34,11
2354,0.0,XGBoost,paper_params,search,10,34,8
2353,0.0,XGBoost,paper_params,search,10,34,7
2352,0.0,XGBoost,paper_params,search,10,34,6
2351,0.0,XGBoost,paper_params,search,10,34,5
2350,0.0,XGBoost,paper_params,search,10,34,4
2349,0.0,XGBoost,paper_params,search,10,34,3
2347,0.0,XGBoost,paper_params,search,10,34,1
2346,0.0,XGBoost,paper_params,search,10,34,0
2345,0.0,XGBoost,paper_params,search,10,33,68
2376,0.0,XGBoost,paper_params,search,10,34,30
2375,0.0,XGBoost,paper_params,search,10,34,29
2374,0.0,XGBoost,paper_params,search,10,34,28
2373,0.0,XGBoost,paper_params,search,10,34,27
2371,0.0,XGBoost,paper_params,search,10,34,25
2370,0.0,XGBoost,paper_params,search,10,34,24
2369,0.0,XGBoost,paper_params,search,10,34,23
2368,0.0,XGBoost,paper_params,search,10,34,22
2367,0.0,XGBoost,paper_params,search,10,34,21
2366,0.0,XGBoost,paper_params,search,10,34,20
2365,0.0,XGBoost,paper_params,search,10,34,19
2364,0.0,XGBoost,paper_params,search,10,34,18
2363,0.0,XGBoost,paper_params,search,10,34,17
2362,0.0,XGBoost,paper_params,search,10,34,16
2361,0.0,XGBoost,paper_params,search,10,34,15
2392,0.0,XGBoost,paper_params,search,10,34,46
2391,0.0,XGBoost,paper_params,search,10,34,45
2386,0.0,XGBoost,paper_params,search,10,34,40
2385,0.0,XGBoost,paper_params,search,10,34,39
2384,0.0,XGBoost,paper_params,search,10,34,38
191,0.0,XGBoost,paper_params,search,10,2,53
190,0.0,XGBoost,paper_params,search,10,2,52
189,0.0,XGBoost,paper_params,search,10,2,51
188,0.0,XGBoost,paper_params,search,10,2,50
187,0.0,XGBoost,paper_params,search,10,2,49
186,0.0,XGBoost,paper_params,search,10,2,48
185,0.0,XGBoost,paper_params,search,10,2,47
215,0.0,XGBoost,paper_params,search,10,3,8
214,0.0,XGBoost,paper_params,search,10,3,7
213,0.0,XGBoost,paper_params,search,10,3,6
212,0.0,XGBoost,paper_params,search,10,3,5
211,0.0,XGBoost,paper_params,search,10,3,4
210,0.0,XGBoost,paper_params,search,10,3,3
209,0.0,XGBoost,paper_params,search,10,3,2
208,0.0,XGBoost,paper_params,search,10,3,1
2383,0.0,XGBoost,paper_params,search,10,34,37
2382,0.0,XGBoost,paper_params,search,10,34,36
2381,0.0,XGBoost,paper_params,search,10,34,35
2380,0.0,XGBoost,paper_params,search,10,34,34
2379,0.0,XGBoost,paper_params,search,10,34,33
2378,0.0,XGBoost,paper_params,search,10,34,32
2377,0.0,XGBoost,paper_params,search,10,34,31
2408,0.0,XGBoost,paper_params,search,10,34,62
2407,0.0,XGBoost,paper_params,search,10,34,61
2406,0.0,XGBoost,paper_params,search,10,34,60
2405,0.0,XGBoost,paper_params,search,10,34,59
2402,0.0,XGBoost,paper_params,search,10,34,56
2401,0.0,XGBoost,paper_params,search,10,34,55
2400,0.0,XGBoost,paper_params,search,10,34,54
2399,0.0,XGBoost,paper_params,search,10,34,53
2394,0.0,XGBoost,paper_params,search,10,34,48
2393,0.0,XGBoost,paper_params,search,10,34,47
2423,0.0,XGBoost,paper_params,search,10,35,8
2422,0.0,XGBoost,paper_params,search,10,35,7
2421,0.0,XGBoost,paper_params,search,10,35,6
2420,0.0,XGBoost,paper_params,search,10,35,5
2419,0.0,XGBoost,paper_params,search,10,35,4
2418,0.0,XGBoost,paper_params,search,10,35,3
2417,0.0,XGBoost,paper_params,search,10,35,2
2416,0.0,XGBoost,paper_params,search,10,35,1
2415,0.0,XGBoost,paper_params,search,10,35,0
2414,0.0,XGBoost,paper_params,search,10,34,68
2412,0.0,XGBoost,paper_params,search,10,34,66
2410,0.0,XGBoost,paper_params,search,10,34,64
2409,0.0,XGBoost,paper_params,search,10,34,63
2440,0.0,XGBoost,paper_params,search,10,35,25
2439,0.0,XGBoost,paper_params,search,10,35,24
2438,0.0,XGBoost,paper_params,search,10,35,23
2437,0.0,XGBoost,paper_params,search,10,35,22
2436,0.0,XGBoost,paper_params,search,10,35,21
2435,0.0,XGBoost,paper_params,search,10,35,20
2434,0.0,XGBoost,paper_params,search,10,35,19
2433,0.0,XGBoost,paper_params,search,10,35,18
2432,0.0,XGBoost,paper_params,search,10,35,17
2431,0.0,XGBoost,paper_params,search,10,35,16
2430,0.0,XGBoost,paper_params,search,10,35,15
2429,0.0,XGBoost,paper_params,search,10,35,14
2428,0.0,XGBoost,paper_params,search,10,35,13
2427,0.0,XGBoost,paper_params,search,10,35,12
2426,0.0,XGBoost,paper_params,search,10,35,11
2456,0.0,XGBoost,paper_params,search,10,35,41
2455,0.0,XGBoost,paper_params,search,10,35,40
2454,0.0,XGBoost,paper_params,search,10,35,39
2453,0.0,XGBoost,paper_params,search,10,35,38
2452,0.0,XGBoost,paper_params,search,10,35,37
2451,0.0,XGBoost,paper_params,search,10,35,36
2450,0.0,XGBoost,paper_params,search,10,35,35
2449,0.0,XGBoost,paper_params,search,10,35,34
2448,0.0,XGBoost,paper_params,search,10,35,33
2447,0.0,XGBoost,paper_params,search,10,35,32
2446,0.0,XGBoost,paper_params,search,10,35,31
2445,0.0,XGBoost,paper_params,search,10,35,30
2444,0.0,XGBoost,paper_params,search,10,35,29
2443,0.0,XGBoost,paper_params,search,10,35,28
2442,0.0,XGBoost,paper_params,search,10,35,27
2472,0.0,XGBoost,paper_params,search,10,35,57
2471,0.0,XGBoost,paper_params,search,10,35,56
2470,0.0,XGBoost,paper_params,search,10,35,55
2469,0.0,XGBoost,paper_params,search,10,35,54
2468,0.0,XGBoost,paper_params,search,10,35,53
2467,0.0,XGBoost,paper_params,search,10,35,52
2466,0.0,XGBoost,paper_params,search,10,35,51
2465,0.0,XGBoost,paper_params,search,10,35,50
2464,0.0,XGBoost,paper_params,search,10,35,49
2463,0.0,XGBoost,paper_params,search,10,35,48
2462,0.0,XGBoost,paper_params,search,10,35,47
2461,0.0,XGBoost,paper_params,search,10,35,46
2460,0.0,XGBoost,paper_params,search,10,35,45
2459,0.0,XGBoost,paper_params,search,10,35,44
2458,0.0,XGBoost,paper_params,search,10,35,43
2457,0.0,XGBoost,paper_params,search,10,35,42
2488,0.0,XGBoost,paper_params,search,10,36,4
2485,0.0,XGBoost,paper_params,search,10,36,1
2484,0.0,XGBoost,paper_params,search,10,36,0
2481,0.0,XGBoost,paper_params,search,10,35,66
2480,0.0,XGBoost,paper_params,search,10,35,65
2479,0.0,XGBoost,paper_params,search,10,35,64
2478,0.0,XGBoost,paper_params,search,10,35,63
2477,0.0,XGBoost,paper_params,search,10,35,62
2476,0.0,XGBoost,paper_params,search,10,35,61
2475,0.0,XGBoost,paper_params,search,10,35,60
2474,0.0,XGBoost,paper_params,search,10,35,59
2473,0.0,XGBoost,paper_params,search,10,35,58
2504,0.0,XGBoost,paper_params,search,10,36,20
2503,0.0,XGBoost,paper_params,search,10,36,19
2501,0.0,XGBoost,paper_params,search,10,36,17
2500,0.0,XGBoost,paper_params,search,10,36,16
2499,0.0,XGBoost,paper_params,search,10,36,15
2498,0.0,XGBoost,paper_params,search,10,36,14
2497,0.0,XGBoost,paper_params,search,10,36,13
2496,0.0,XGBoost,paper_params,search,10,36,12
2495,0.0,XGBoost,paper_params,search,10,36,11
2492,0.0,XGBoost,paper_params,search,10,36,8
2491,0.0,XGBoost,paper_params,search,10,36,7
2490,0.0,XGBoost,paper_params,search,10,36,6
2489,0.0,XGBoost,paper_params,search,10,36,5
2520,0.0,XGBoost,paper_params,search,10,36,36
2519,0.0,XGBoost,paper_params,search,10,36,35
2518,0.0,XGBoost,paper_params,search,10,36,34
2517,0.0,XGBoost,paper_params,search,10,36,33
2516,0.0,XGBoost,paper_params,search,10,36,32
2515,0.0,XGBoost,paper_params,search,10,36,31
2514,0.0,XGBoost,paper_params,search,10,36,30
2513,0.0,XGBoost,paper_params,search,10,36,29
2512,0.0,XGBoost,paper_params,search,10,36,28
2511,0.0,XGBoost,paper_params,search,10,36,27
2509,0.0,XGBoost,paper_params,search,10,36,25
2507,0.0,XGBoost,paper_params,search,10,36,23
2506,0.0,XGBoost,paper_params,search,10,36,22
2505,0.0,XGBoost,paper_params,search,10,36,21
2536,0.0,XGBoost,paper_params,search,10,36,52
2535,0.0,XGBoost,paper_params,search,10,36,51
2534,0.0,XGBoost,paper_params,search,10,36,50
2533,0.0,XGBoost,paper_params,search,10,36,49
2532,0.0,XGBoost,paper_params,search,10,36,48
2531,0.0,XGBoost,paper_params,search,10,36,47
2530,0.0,XGBoost,paper_params,search,10,36,46
2529,0.0,XGBoost,paper_params,search,10,36,45
2528,0.0,XGBoost,paper_params,search,10,36,44
2527,0.0,XGBoost,paper_params,search,10,36,43
2526,0.0,XGBoost,paper_params,search,10,36,42
2525,0.0,XGBoost,paper_params,search,10,36,41
2523,0.0,XGBoost,paper_params,search,10,36,39
2522,0.0,XGBoost,paper_params,search,10,36,38
2521,0.0,XGBoost,paper_params,search,10,36,37
2550,0.0,XGBoost,paper_params,search,10,36,66
2549,0.0,XGBoost,paper_params,search,10,36,65
2548,0.0,XGBoost,paper_params,search,10,36,64
2547,0.0,XGBoost,paper_params,search,10,36,63
2546,0.0,XGBoost,paper_params,search,10,36,62
2545,0.0,XGBoost,paper_params,search,10,36,61
2544,0.0,XGBoost,paper_params,search,10,36,60
2543,0.0,XGBoost,paper_params,search,10,36,59
2542,0.0,XGBoost,paper_params,search,10,36,58
2541,0.0,XGBoost,paper_params,search,10,36,57
2540,0.0,XGBoost,paper_params,search,10,36,56
2539,0.0,XGBoost,paper_params,search,10,36,55
2538,0.0,XGBoost,paper_params,search,10,36,54
2537,0.0,XGBoost,paper_params,search,10,36,53
2568,0.0,XGBoost,paper_params,search,10,37,15
2567,0.0,XGBoost,paper_params,search,10,37,14
2566,0.0,XGBoost,paper_params,search,10,37,13
2565,0.0,XGBoost,paper_params,search,10,37,12
2564,0.0,XGBoost,paper_params,search,10,37,11
4733,0.0,XGBoost,paper_params,search,10,68,41
2,0.0,XGBoost,paper_params,search,10,0,2
2561,0.0,XGBoost,paper_params,search,10,37,8
2560,0.0,XGBoost,paper_params,search,10,37,7
2559,0.0,XGBoost,paper_params,search,10,37,6
2558,0.0,XGBoost,paper_params,search,10,37,5
2557,0.0,XGBoost,paper_params,search,10,37,4
4713,0.0,XGBoost,paper_params,search,10,68,21
2554,0.0,XGBoost,paper_params,search,10,37,1
2553,0.0,XGBoost,paper_params,search,10,37,0
2584,0.0,XGBoost,paper_params,search,10,37,31
2583,0.0,XGBoost,paper_params,search,10,37,30
2582,0.0,XGBoost,paper_params,search,10,37,29
2581,0.0,XGBoost,paper_params,search,10,37,28
2580,0.0,XGBoost,paper_params,search,10,37,27
4744,0.0,XGBoost,paper_params,search,10,68,52
4731,0.0,XGBoost,paper_params,search,10,68,39
4730,0.0,XGBoost,paper_params,search,10,68,38
2575,0.0,XGBoost,paper_params,search,10,37,22
2574,0.0,XGBoost,paper_params,search,10,37,21
2573,0.0,XGBoost,paper_params,search,10,37,20
