stage,fold,search_method,config_name,model_name,cv_accuracy_mean,cv_accuracy_std,cv_precision_mean,cv_precision_std,cv_recall_mean,cv_recall_std,cv_f1_score_mean,cv_f1_score_std,cv_auc_mean,cv_auc_std,test_accuracy,test_precision,test_recall,test_f1_score,test_auc,elapsed_seconds,saved_model_path,feature_subset,top_k_pixels,reduced_feature_ratio,fs_source_model,fs_source_config,fs_source_fold,branch_importance_path,explainability_policy
cv,10,none,custom_params,LightGBM,0.8313927810765964,0.009988364573330036,0.8471482166989066,0.01291418074975462,0.8080137529754033,0.019058744815812323,0.826940250791873,0.011268343097833327,0.9147202612227382,0.00908356160647328,0.8358358358358359,0.8502617801047121,0.8144433299899699,0.8319672131147541,0.9163875242109947,38.813836097717285,outputs\models\cv_10\custom_params\LightGBM.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,10,none,paper_params,XGBoost,0.8312654289039244,0.01292062585334741,0.8513056062662561,0.01421686949526753,0.8019880102265715,0.022772445489015324,0.8257171018575246,0.014711773404065744,0.9147144610530071,0.00931634688473207,0.8353353353353353,0.8538135593220338,0.8084252758274825,0.8304997424008244,0.9132011418872001,59.56623983383179,outputs\models\cv_10\paper_params\XGBoost.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,10,none,custom_params,XGBoost,0.8366476265758264,0.012720613137490585,0.8566508110218697,0.017144704109662356,0.8080169015503584,0.017541848796956895,0.8314746075193202,0.013348152123809402,0.9139236034130678,0.007439974752574967,0.8338338338338338,0.8571428571428571,0.8004012036108324,0.8278008298755186,0.9114556456582535,68.25637197494507,outputs\models\cv_10\custom_params\XGBoost.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,10,none,custom_params,RandomForest,0.8064810022553255,0.014084522980763112,0.8752749099084539,0.017977937015150672,0.7139091447210992,0.020785307833135307,0.7862414978727971,0.016672859305250507,0.9012323081121801,0.008786106428652879,0.8183183183183184,0.8847087378640777,0.7311935807422267,0.800658978583196,0.8982036018144343,26.18553900718689,outputs\models\cv_10\custom_params\RandomForest.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,10,none,paper_params,RandomForest,0.8028525631977314,0.011443949000311801,0.8682928999495851,0.010846531181414673,0.712902230450498,0.020981911683583893,0.7828144428930998,0.014641115503924116,0.8989752249393769,0.010382182562291283,0.8123123123123123,0.8658823529411764,0.7382146439317954,0.7969680563075258,0.8966379658455887,19.689730882644653,outputs\models\cv_10\paper_params\RandomForest.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,10,none,paper_params,LogisticRegression,0.7977216194428498,0.014729214734065917,0.8203102388095331,0.0177637714860176,0.7615917935542373,0.023630942880790477,0.7896310948340415,0.016471031429427067,0.879815906685472,0.012033157861133367,0.8008008008008008,0.8196371398078975,0.7703109327983951,0.7942088934850051,0.8797531455505376,58.810959577560425,outputs\models\cv_10\paper_params\LogisticRegression.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,10,none,custom_params,LogisticRegression,0.7930894194183832,0.017606758730291223,0.8138109448556834,0.017935045218032616,0.758826715028778,0.024986168439199905,0.7852177374223264,0.019545511695249915,0.8702310556683441,0.01438275110856785,0.7912912912912913,0.8104925053533191,0.7592778335005015,0.7840497151734852,0.8704334782569485,159.65544414520264,outputs\models\cv_10\custom_params\LogisticRegression.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,10,none,paper_params,DecisionTree,0.7640504578091034,0.012975212797282533,0.751706559780781,0.01872512494425894,0.7879516630772913,0.013565238150097235,0.7691970542248552,0.010811484957489943,0.8221671902605484,0.010367839350395472,0.7652652652652653,0.7629482071713147,0.7683049147442327,0.7656171914042978,0.8210826285048953,11.349741220474243,outputs\models\cv_10\paper_params\DecisionTree.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,10,none,custom_params,DecisionTree,0.7402697921273772,0.020267789807254855,0.7430825093646123,0.02079396488328421,0.732725658367023,0.028918740034031727,0.7376775671541793,0.022233910257079357,0.7402418815525889,0.020284647445805364,0.7587587587587588,0.7572427572427572,0.7602808425275828,0.7587587587587588,0.75876179988517,37.86254811286926,outputs\models\cv_10\custom_params\DecisionTree.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,10,none,paper_params,GaussianNB,0.6473911625120373,0.01176463323086908,0.8935026178042047,0.02296438163141044,0.33274203095678895,0.020502713500683244,0.4846085482006218,0.023469982102114918,0.6753560755451958,0.014342171903381242,0.6466466466466466,0.9030470914127424,0.32698094282848544,0.4801178203240059,0.6790511394322829,5.529960870742798,outputs\models\cv_10\paper_params\GaussianNB.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
cv,10,none,custom_params,GaussianNB,0.6473911625120373,0.01176463323086908,0.8935026178042047,0.02296438163141044,0.33274203095678895,0.020502713500683244,0.4846085482006218,0.023469982102114918,0.6753560755451958,0.014342171903381242,0.6466466466466466,0.9030470914127424,0.32698094282848544,0.4801178203240059,0.6790511394322829,4.1780219078063965,outputs\models\cv_10\custom_params\GaussianNB.joblib,no_fs,4761,1.0,No FS,all_pixels,0,,baseline_all_pixels
