feature_index,importance,model_name,config_name,stage,fold,pixel_row,pixel_col
2237,0.0,LightGBM,paper_params,search,10,32,29
2236,0.0,LightGBM,paper_params,search,10,32,28
2235,0.0,LightGBM,paper_params,search,10,32,27
2234,0.0,LightGBM,paper_params,search,10,32,26
2233,0.0,LightGBM,paper_params,search,10,32,25
2264,0.0,LightGBM,paper_params,search,10,32,56
2263,0.0,LightGBM,paper_params,search,10,32,55
2262,0.0,LightGBM,paper_params,search,10,32,54
2261,0.0,LightGBM,paper_params,search,10,32,53
2256,0.0,LightGBM,paper_params,search,10,32,48
2255,0.0,LightGBM,paper_params,search,10,32,47
2254,0.0,LightGBM,paper_params,search,10,32,46
2253,0.0,LightGBM,paper_params,search,10,32,45
2280,0.0,LightGBM,paper_params,search,10,33,3
2279,0.0,LightGBM,paper_params,search,10,33,2
2278,0.0,LightGBM,paper_params,search,10,33,1
2277,0.0,LightGBM,paper_params,search,10,33,0
2276,0.0,LightGBM,paper_params,search,10,32,68
2275,0.0,LightGBM,paper_params,search,10,32,67
2274,0.0,LightGBM,paper_params,search,10,32,66
2272,0.0,LightGBM,paper_params,search,10,32,64
2271,0.0,LightGBM,paper_params,search,10,32,63
2270,0.0,LightGBM,paper_params,search,10,32,62
2269,0.0,LightGBM,paper_params,search,10,32,61
2268,0.0,LightGBM,paper_params,search,10,32,60
2267,0.0,LightGBM,paper_params,search,10,32,59
2296,0.0,LightGBM,paper_params,search,10,33,19
2295,0.0,LightGBM,paper_params,search,10,33,18
2294,0.0,LightGBM,paper_params,search,10,33,17
2293,0.0,LightGBM,paper_params,search,10,33,16
2292,0.0,LightGBM,paper_params,search,10,33,15
2291,0.0,LightGBM,paper_params,search,10,33,14
2290,0.0,LightGBM,paper_params,search,10,33,13
2289,0.0,LightGBM,paper_params,search,10,33,12
2288,0.0,LightGBM,paper_params,search,10,33,11
2287,0.0,LightGBM,paper_params,search,10,33,10
2286,0.0,LightGBM,paper_params,search,10,33,9
2285,0.0,LightGBM,paper_params,search,10,33,8
2284,0.0,LightGBM,paper_params,search,10,33,7
2283,0.0,LightGBM,paper_params,search,10,33,6
2282,0.0,LightGBM,paper_params,search,10,33,5
2281,0.0,LightGBM,paper_params,search,10,33,4
2312,0.0,LightGBM,paper_params,search,10,33,35
2311,0.0,LightGBM,paper_params,search,10,33,34
2310,0.0,LightGBM,paper_params,search,10,33,33
2309,0.0,LightGBM,paper_params,search,10,33,32
2308,0.0,LightGBM,paper_params,search,10,33,31
2307,0.0,LightGBM,paper_params,search,10,33,30
2306,0.0,LightGBM,paper_params,search,10,33,29
417,0.0,LightGBM,paper_params,search,10,6,3
416,0.0,LightGBM,paper_params,search,10,6,2
415,0.0,LightGBM,paper_params,search,10,6,1
414,0.0,LightGBM,paper_params,search,10,6,0
413,0.0,LightGBM,paper_params,search,10,5,68
412,0.0,LightGBM,paper_params,search,10,5,67
411,0.0,LightGBM,paper_params,search,10,5,66
410,0.0,LightGBM,paper_params,search,10,5,65
409,0.0,LightGBM,paper_params,search,10,5,64
440,0.0,LightGBM,paper_params,search,10,6,26
439,0.0,LightGBM,paper_params,search,10,6,25
438,0.0,LightGBM,paper_params,search,10,6,24
437,0.0,LightGBM,paper_params,search,10,6,23
436,0.0,LightGBM,paper_params,search,10,6,22
435,0.0,LightGBM,paper_params,search,10,6,21
434,0.0,LightGBM,paper_params,search,10,6,20
2305,0.0,LightGBM,paper_params,search,10,33,28
2304,0.0,LightGBM,paper_params,search,10,33,27
2303,0.0,LightGBM,paper_params,search,10,33,26
2302,0.0,LightGBM,paper_params,search,10,33,25
2301,0.0,LightGBM,paper_params,search,10,33,24
2300,0.0,LightGBM,paper_params,search,10,33,23
2299,0.0,LightGBM,paper_params,search,10,33,22
2298,0.0,LightGBM,paper_params,search,10,33,21
2297,0.0,LightGBM,paper_params,search,10,33,20
2325,0.0,LightGBM,paper_params,search,10,33,48
2324,0.0,LightGBM,paper_params,search,10,33,47
2323,0.0,LightGBM,paper_params,search,10,33,46
2322,0.0,LightGBM,paper_params,search,10,33,45
2317,0.0,LightGBM,paper_params,search,10,33,40
2316,0.0,LightGBM,paper_params,search,10,33,39
2315,0.0,LightGBM,paper_params,search,10,33,38
2314,0.0,LightGBM,paper_params,search,10,33,37
2313,0.0,LightGBM,paper_params,search,10,33,36
2343,0.0,LightGBM,paper_params,search,10,33,66
2342,0.0,LightGBM,paper_params,search,10,33,65
2341,0.0,LightGBM,paper_params,search,10,33,64
2340,0.0,LightGBM,paper_params,search,10,33,63
2339,0.0,LightGBM,paper_params,search,10,33,62
2338,0.0,LightGBM,paper_params,search,10,33,61
2337,0.0,LightGBM,paper_params,search,10,33,60
2336,0.0,LightGBM,paper_params,search,10,33,59
2333,0.0,LightGBM,paper_params,search,10,33,56
2332,0.0,LightGBM,paper_params,search,10,33,55
2331,0.0,LightGBM,paper_params,search,10,33,54
2330,0.0,LightGBM,paper_params,search,10,33,53
2360,0.0,LightGBM,paper_params,search,10,34,14
2359,0.0,LightGBM,paper_params,search,10,34,13
2358,0.0,LightGBM,paper_params,search,10,34,12
2357,0.0,LightGBM,paper_params,search,10,34,11
2354,0.0,LightGBM,paper_params,search,10,34,8
2353,0.0,LightGBM,paper_params,search,10,34,7
2352,0.0,LightGBM,paper_params,search,10,34,6
2351,0.0,LightGBM,paper_params,search,10,34,5
2350,0.0,LightGBM,paper_params,search,10,34,4
2347,0.0,LightGBM,paper_params,search,10,34,1
2346,0.0,LightGBM,paper_params,search,10,34,0
2345,0.0,LightGBM,paper_params,search,10,33,68
2376,0.0,LightGBM,paper_params,search,10,34,30
2375,0.0,LightGBM,paper_params,search,10,34,29
2374,0.0,LightGBM,paper_params,search,10,34,28
2373,0.0,LightGBM,paper_params,search,10,34,27
2372,0.0,LightGBM,paper_params,search,10,34,26
2370,0.0,LightGBM,paper_params,search,10,34,24
2369,0.0,LightGBM,paper_params,search,10,34,23
2368,0.0,LightGBM,paper_params,search,10,34,22
2367,0.0,LightGBM,paper_params,search,10,34,21
2366,0.0,LightGBM,paper_params,search,10,34,20
2365,0.0,LightGBM,paper_params,search,10,34,19
2364,0.0,LightGBM,paper_params,search,10,34,18
2363,0.0,LightGBM,paper_params,search,10,34,17
2362,0.0,LightGBM,paper_params,search,10,34,16
2361,0.0,LightGBM,paper_params,search,10,34,15
2392,0.0,LightGBM,paper_params,search,10,34,46
2391,0.0,LightGBM,paper_params,search,10,34,45
2386,0.0,LightGBM,paper_params,search,10,34,40
401,0.0,LightGBM,paper_params,search,10,5,56
400,0.0,LightGBM,paper_params,search,10,5,55
399,0.0,LightGBM,paper_params,search,10,5,54
398,0.0,LightGBM,paper_params,search,10,5,53
397,0.0,LightGBM,paper_params,search,10,5,52
396,0.0,LightGBM,paper_params,search,10,5,51
394,0.0,LightGBM,paper_params,search,10,5,49
393,0.0,LightGBM,paper_params,search,10,5,48
424,0.0,LightGBM,paper_params,search,10,6,10
423,0.0,LightGBM,paper_params,search,10,6,9
422,0.0,LightGBM,paper_params,search,10,6,8
421,0.0,LightGBM,paper_params,search,10,6,7
420,0.0,LightGBM,paper_params,search,10,6,6
419,0.0,LightGBM,paper_params,search,10,6,5
418,0.0,LightGBM,paper_params,search,10,6,4
2385,0.0,LightGBM,paper_params,search,10,34,39
2384,0.0,LightGBM,paper_params,search,10,34,38
2383,0.0,LightGBM,paper_params,search,10,34,37
2382,0.0,LightGBM,paper_params,search,10,34,36
2381,0.0,LightGBM,paper_params,search,10,34,35
2380,0.0,LightGBM,paper_params,search,10,34,34
2379,0.0,LightGBM,paper_params,search,10,34,33
2378,0.0,LightGBM,paper_params,search,10,34,32
2377,0.0,LightGBM,paper_params,search,10,34,31
2408,0.0,LightGBM,paper_params,search,10,34,62
2407,0.0,LightGBM,paper_params,search,10,34,61
2406,0.0,LightGBM,paper_params,search,10,34,60
2405,0.0,LightGBM,paper_params,search,10,34,59
2402,0.0,LightGBM,paper_params,search,10,34,56
2401,0.0,LightGBM,paper_params,search,10,34,55
2400,0.0,LightGBM,paper_params,search,10,34,54
2399,0.0,LightGBM,paper_params,search,10,34,53
2394,0.0,LightGBM,paper_params,search,10,34,48
2393,0.0,LightGBM,paper_params,search,10,34,47
2423,0.0,LightGBM,paper_params,search,10,35,8
2422,0.0,LightGBM,paper_params,search,10,35,7
2421,0.0,LightGBM,paper_params,search,10,35,6
2420,0.0,LightGBM,paper_params,search,10,35,5
2419,0.0,LightGBM,paper_params,search,10,35,4
2418,0.0,LightGBM,paper_params,search,10,35,3
2417,0.0,LightGBM,paper_params,search,10,35,2
2416,0.0,LightGBM,paper_params,search,10,35,1
2415,0.0,LightGBM,paper_params,search,10,35,0
2414,0.0,LightGBM,paper_params,search,10,34,68
2412,0.0,LightGBM,paper_params,search,10,34,66
2410,0.0,LightGBM,paper_params,search,10,34,64
2409,0.0,LightGBM,paper_params,search,10,34,63
2440,0.0,LightGBM,paper_params,search,10,35,25
2439,0.0,LightGBM,paper_params,search,10,35,24
2438,0.0,LightGBM,paper_params,search,10,35,23
2437,0.0,LightGBM,paper_params,search,10,35,22
2436,0.0,LightGBM,paper_params,search,10,35,21
2435,0.0,LightGBM,paper_params,search,10,35,20
2434,0.0,LightGBM,paper_params,search,10,35,19
2433,0.0,LightGBM,paper_params,search,10,35,18
2432,0.0,LightGBM,paper_params,search,10,35,17
2431,0.0,LightGBM,paper_params,search,10,35,16
2430,0.0,LightGBM,paper_params,search,10,35,15
2429,0.0,LightGBM,paper_params,search,10,35,14
2428,0.0,LightGBM,paper_params,search,10,35,13
2427,0.0,LightGBM,paper_params,search,10,35,12
2426,0.0,LightGBM,paper_params,search,10,35,11
2456,0.0,LightGBM,paper_params,search,10,35,41
2455,0.0,LightGBM,paper_params,search,10,35,40
2454,0.0,LightGBM,paper_params,search,10,35,39
2453,0.0,LightGBM,paper_params,search,10,35,38
2452,0.0,LightGBM,paper_params,search,10,35,37
2451,0.0,LightGBM,paper_params,search,10,35,36
2450,0.0,LightGBM,paper_params,search,10,35,35
2449,0.0,LightGBM,paper_params,search,10,35,34
2448,0.0,LightGBM,paper_params,search,10,35,33
2447,0.0,LightGBM,paper_params,search,10,35,32
2446,0.0,LightGBM,paper_params,search,10,35,31
2445,0.0,LightGBM,paper_params,search,10,35,30
2444,0.0,LightGBM,paper_params,search,10,35,29
2443,0.0,LightGBM,paper_params,search,10,35,28
2442,0.0,LightGBM,paper_params,search,10,35,27
2441,0.0,LightGBM,paper_params,search,10,35,26
2472,0.0,LightGBM,paper_params,search,10,35,57
2471,0.0,LightGBM,paper_params,search,10,35,56
2470,0.0,LightGBM,paper_params,search,10,35,55
2469,0.0,LightGBM,paper_params,search,10,35,54
2468,0.0,LightGBM,paper_params,search,10,35,53
2467,0.0,LightGBM,paper_params,search,10,35,52
2466,0.0,LightGBM,paper_params,search,10,35,51
2465,0.0,LightGBM,paper_params,search,10,35,50
2464,0.0,LightGBM,paper_params,search,10,35,49
2463,0.0,LightGBM,paper_params,search,10,35,48
2462,0.0,LightGBM,paper_params,search,10,35,47
2461,0.0,LightGBM,paper_params,search,10,35,46
2460,0.0,LightGBM,paper_params,search,10,35,45
2459,0.0,LightGBM,paper_params,search,10,35,44
2458,0.0,LightGBM,paper_params,search,10,35,43
2457,0.0,LightGBM,paper_params,search,10,35,42
2488,0.0,LightGBM,paper_params,search,10,36,4
2485,0.0,LightGBM,paper_params,search,10,36,1
2484,0.0,LightGBM,paper_params,search,10,36,0
2481,0.0,LightGBM,paper_params,search,10,35,66
2480,0.0,LightGBM,paper_params,search,10,35,65
2479,0.0,LightGBM,paper_params,search,10,35,64
2478,0.0,LightGBM,paper_params,search,10,35,63
2477,0.0,LightGBM,paper_params,search,10,35,62
2476,0.0,LightGBM,paper_params,search,10,35,61
2475,0.0,LightGBM,paper_params,search,10,35,60
2474,0.0,LightGBM,paper_params,search,10,35,59
2473,0.0,LightGBM,paper_params,search,10,35,58
2504,0.0,LightGBM,paper_params,search,10,36,20
2503,0.0,LightGBM,paper_params,search,10,36,19
2502,0.0,LightGBM,paper_params,search,10,36,18
2501,0.0,LightGBM,paper_params,search,10,36,17
2500,0.0,LightGBM,paper_params,search,10,36,16
2498,0.0,LightGBM,paper_params,search,10,36,14
2497,0.0,LightGBM,paper_params,search,10,36,13
2496,0.0,LightGBM,paper_params,search,10,36,12
2495,0.0,LightGBM,paper_params,search,10,36,11
2492,0.0,LightGBM,paper_params,search,10,36,8
2491,0.0,LightGBM,paper_params,search,10,36,7
2490,0.0,LightGBM,paper_params,search,10,36,6
2489,0.0,LightGBM,paper_params,search,10,36,5
2520,0.0,LightGBM,paper_params,search,10,36,36
2519,0.0,LightGBM,paper_params,search,10,36,35
2518,0.0,LightGBM,paper_params,search,10,36,34
2517,0.0,LightGBM,paper_params,search,10,36,33
2516,0.0,LightGBM,paper_params,search,10,36,32
2515,0.0,LightGBM,paper_params,search,10,36,31
2514,0.0,LightGBM,paper_params,search,10,36,30
2513,0.0,LightGBM,paper_params,search,10,36,29
2512,0.0,LightGBM,paper_params,search,10,36,28
2511,0.0,LightGBM,paper_params,search,10,36,27
2509,0.0,LightGBM,paper_params,search,10,36,25
2507,0.0,LightGBM,paper_params,search,10,36,23
2506,0.0,LightGBM,paper_params,search,10,36,22
2505,0.0,LightGBM,paper_params,search,10,36,21
2536,0.0,LightGBM,paper_params,search,10,36,52
2535,0.0,LightGBM,paper_params,search,10,36,51
2534,0.0,LightGBM,paper_params,search,10,36,50
2533,0.0,LightGBM,paper_params,search,10,36,49
2532,0.0,LightGBM,paper_params,search,10,36,48
2531,0.0,LightGBM,paper_params,search,10,36,47
2530,0.0,LightGBM,paper_params,search,10,36,46
385,0.0,LightGBM,paper_params,search,10,5,40
384,0.0,LightGBM,paper_params,search,10,5,39
382,0.0,LightGBM,paper_params,search,10,5,37
381,0.0,LightGBM,paper_params,search,10,5,36
380,0.0,LightGBM,paper_params,search,10,5,35
379,0.0,LightGBM,paper_params,search,10,5,34
378,0.0,LightGBM,paper_params,search,10,5,33
377,0.0,LightGBM,paper_params,search,10,5,32
408,0.0,LightGBM,paper_params,search,10,5,63
407,0.0,LightGBM,paper_params,search,10,5,62
406,0.0,LightGBM,paper_params,search,10,5,61
405,0.0,LightGBM,paper_params,search,10,5,60
404,0.0,LightGBM,paper_params,search,10,5,59
403,0.0,LightGBM,paper_params,search,10,5,58
402,0.0,LightGBM,paper_params,search,10,5,57
2529,0.0,LightGBM,paper_params,search,10,36,45
2528,0.0,LightGBM,paper_params,search,10,36,44
2527,0.0,LightGBM,paper_params,search,10,36,43
2526,0.0,LightGBM,paper_params,search,10,36,42
2525,0.0,LightGBM,paper_params,search,10,36,41
2524,0.0,LightGBM,paper_params,search,10,36,40
2523,0.0,LightGBM,paper_params,search,10,36,39
2522,0.0,LightGBM,paper_params,search,10,36,38
2521,0.0,LightGBM,paper_params,search,10,36,37
2549,0.0,LightGBM,paper_params,search,10,36,65
2548,0.0,LightGBM,paper_params,search,10,36,64
2547,0.0,LightGBM,paper_params,search,10,36,63
2546,0.0,LightGBM,paper_params,search,10,36,62
2545,0.0,LightGBM,paper_params,search,10,36,61
2544,0.0,LightGBM,paper_params,search,10,36,60
2543,0.0,LightGBM,paper_params,search,10,36,59
2542,0.0,LightGBM,paper_params,search,10,36,58
2541,0.0,LightGBM,paper_params,search,10,36,57
2540,0.0,LightGBM,paper_params,search,10,36,56
2539,0.0,LightGBM,paper_params,search,10,36,55
2538,0.0,LightGBM,paper_params,search,10,36,54
2537,0.0,LightGBM,paper_params,search,10,36,53
2568,0.0,LightGBM,paper_params,search,10,37,15
2567,0.0,LightGBM,paper_params,search,10,37,14
2566,0.0,LightGBM,paper_params,search,10,37,13
2565,0.0,LightGBM,paper_params,search,10,37,12
2564,0.0,LightGBM,paper_params,search,10,37,11
2561,0.0,LightGBM,paper_params,search,10,37,8
2560,0.0,LightGBM,paper_params,search,10,37,7
2559,0.0,LightGBM,paper_params,search,10,37,6
2558,0.0,LightGBM,paper_params,search,10,37,5
2557,0.0,LightGBM,paper_params,search,10,37,4
2554,0.0,LightGBM,paper_params,search,10,37,1
2553,0.0,LightGBM,paper_params,search,10,37,0
2584,0.0,LightGBM,paper_params,search,10,37,31
2583,0.0,LightGBM,paper_params,search,10,37,30
2582,0.0,LightGBM,paper_params,search,10,37,29
2581,0.0,LightGBM,paper_params,search,10,37,28
2580,0.0,LightGBM,paper_params,search,10,37,27
2578,0.0,LightGBM,paper_params,search,10,37,25
2577,0.0,LightGBM,paper_params,search,10,37,24
2576,0.0,LightGBM,paper_params,search,10,37,23
2575,0.0,LightGBM,paper_params,search,10,37,22
2574,0.0,LightGBM,paper_params,search,10,37,21
2573,0.0,LightGBM,paper_params,search,10,37,20
2572,0.0,LightGBM,paper_params,search,10,37,19
2570,0.0,LightGBM,paper_params,search,10,37,17
2569,0.0,LightGBM,paper_params,search,10,37,16
2600,0.0,LightGBM,paper_params,search,10,37,47
2599,0.0,LightGBM,paper_params,search,10,37,46
2598,0.0,LightGBM,paper_params,search,10,37,45
2597,0.0,LightGBM,paper_params,search,10,37,44
2596,0.0,LightGBM,paper_params,search,10,37,43
2595,0.0,LightGBM,paper_params,search,10,37,42
2594,0.0,LightGBM,paper_params,search,10,37,41
2593,0.0,LightGBM,paper_params,search,10,37,40
2592,0.0,LightGBM,paper_params,search,10,37,39
2591,0.0,LightGBM,paper_params,search,10,37,38
2590,0.0,LightGBM,paper_params,search,10,37,37
2589,0.0,LightGBM,paper_params,search,10,37,36
2588,0.0,LightGBM,paper_params,search,10,37,35
2587,0.0,LightGBM,paper_params,search,10,37,34
2586,0.0,LightGBM,paper_params,search,10,37,33
2585,0.0,LightGBM,paper_params,search,10,37,32
2613,0.0,LightGBM,paper_params,search,10,37,60
2612,0.0,LightGBM,paper_params,search,10,37,59
2611,0.0,LightGBM,paper_params,search,10,37,58
2610,0.0,LightGBM,paper_params,search,10,37,57
2609,0.0,LightGBM,paper_params,search,10,37,56
2608,0.0,LightGBM,paper_params,search,10,37,55
2607,0.0,LightGBM,paper_params,search,10,37,54
2606,0.0,LightGBM,paper_params,search,10,37,53
2605,0.0,LightGBM,paper_params,search,10,37,52
2604,0.0,LightGBM,paper_params,search,10,37,51
2603,0.0,LightGBM,paper_params,search,10,37,50
2602,0.0,LightGBM,paper_params,search,10,37,49
2601,0.0,LightGBM,paper_params,search,10,37,48
2632,0.0,LightGBM,paper_params,search,10,38,10
2631,0.0,LightGBM,paper_params,search,10,38,9
2630,0.0,LightGBM,paper_params,search,10,38,8
2629,0.0,LightGBM,paper_params,search,10,38,7
2628,0.0,LightGBM,paper_params,search,10,38,6
2627,0.0,LightGBM,paper_params,search,10,38,5
2626,0.0,LightGBM,paper_params,search,10,38,4
2623,0.0,LightGBM,paper_params,search,10,38,1
2622,0.0,LightGBM,paper_params,search,10,38,0
2621,0.0,LightGBM,paper_params,search,10,37,68
2620,0.0,LightGBM,paper_params,search,10,37,67
2619,0.0,LightGBM,paper_params,search,10,37,66
2618,0.0,LightGBM,paper_params,search,10,37,65
2617,0.0,LightGBM,paper_params,search,10,37,64
2648,0.0,LightGBM,paper_params,search,10,38,26
2647,0.0,LightGBM,paper_params,search,10,38,25
2646,0.0,LightGBM,paper_params,search,10,38,24
2645,0.0,LightGBM,paper_params,search,10,38,23
2644,0.0,LightGBM,paper_params,search,10,38,22
2643,0.0,LightGBM,paper_params,search,10,38,21
2642,0.0,LightGBM,paper_params,search,10,38,20
2641,0.0,LightGBM,paper_params,search,10,38,19
2640,0.0,LightGBM,paper_params,search,10,38,18
2639,0.0,LightGBM,paper_params,search,10,38,17
2638,0.0,LightGBM,paper_params,search,10,38,16
2637,0.0,LightGBM,paper_params,search,10,38,15
2636,0.0,LightGBM,paper_params,search,10,38,14
2635,0.0,LightGBM,paper_params,search,10,38,13
2634,0.0,LightGBM,paper_params,search,10,38,12
2633,0.0,LightGBM,paper_params,search,10,38,11
2664,0.0,LightGBM,paper_params,search,10,38,42
2663,0.0,LightGBM,paper_params,search,10,38,41
2662,0.0,LightGBM,paper_params,search,10,38,40
2661,0.0,LightGBM,paper_params,search,10,38,39
2660,0.0,LightGBM,paper_params,search,10,38,38
2659,0.0,LightGBM,paper_params,search,10,38,37
2658,0.0,LightGBM,paper_params,search,10,38,36
2657,0.0,LightGBM,paper_params,search,10,38,35
2655,0.0,LightGBM,paper_params,search,10,38,33
2654,0.0,LightGBM,paper_params,search,10,38,32
2653,0.0,LightGBM,paper_params,search,10,38,31
2652,0.0,LightGBM,paper_params,search,10,38,30
2651,0.0,LightGBM,paper_params,search,10,38,29
2650,0.0,LightGBM,paper_params,search,10,38,28
2649,0.0,LightGBM,paper_params,search,10,38,27
2680,0.0,LightGBM,paper_params,search,10,38,58
2679,0.0,LightGBM,paper_params,search,10,38,57
2678,0.0,LightGBM,paper_params,search,10,38,56
2677,0.0,LightGBM,paper_params,search,10,38,55
2676,0.0,LightGBM,paper_params,search,10,38,54
2675,0.0,LightGBM,paper_params,search,10,38,53
2674,0.0,LightGBM,paper_params,search,10,38,52
2673,0.0,LightGBM,paper_params,search,10,38,51
2672,0.0,LightGBM,paper_params,search,10,38,50
2671,0.0,LightGBM,paper_params,search,10,38,49
2670,0.0,LightGBM,paper_params,search,10,38,48
2669,0.0,LightGBM,paper_params,search,10,38,47
2668,0.0,LightGBM,paper_params,search,10,38,46
2667,0.0,LightGBM,paper_params,search,10,38,45
2666,0.0,LightGBM,paper_params,search,10,38,44
2665,0.0,LightGBM,paper_params,search,10,38,43
2696,0.0,LightGBM,paper_params,search,10,39,5
2695,0.0,LightGBM,paper_params,search,10,39,4
2692,0.0,LightGBM,paper_params,search,10,39,1
2691,0.0,LightGBM,paper_params,search,10,39,0
2690,0.0,LightGBM,paper_params,search,10,38,68
368,0.0,LightGBM,paper_params,search,10,5,23
367,0.0,LightGBM,paper_params,search,10,5,22
366,0.0,LightGBM,paper_params,search,10,5,21
365,0.0,LightGBM,paper_params,search,10,5,20
364,0.0,LightGBM,paper_params,search,10,5,19
363,0.0,LightGBM,paper_params,search,10,5,18
362,0.0,LightGBM,paper_params,search,10,5,17
392,0.0,LightGBM,paper_params,search,10,5,47
391,0.0,LightGBM,paper_params,search,10,5,46
390,0.0,LightGBM,paper_params,search,10,5,45
389,0.0,LightGBM,paper_params,search,10,5,44
388,0.0,LightGBM,paper_params,search,10,5,43
387,0.0,LightGBM,paper_params,search,10,5,42
386,0.0,LightGBM,paper_params,search,10,5,41
2689,0.0,LightGBM,paper_params,search,10,38,67
2688,0.0,LightGBM,paper_params,search,10,38,66
2687,0.0,LightGBM,paper_params,search,10,38,65
2684,0.0,LightGBM,paper_params,search,10,38,62
2682,0.0,LightGBM,paper_params,search,10,38,60
2681,0.0,LightGBM,paper_params,search,10,38,59
2712,0.0,LightGBM,paper_params,search,10,39,21
2711,0.0,LightGBM,paper_params,search,10,39,20
2710,0.0,LightGBM,paper_params,search,10,39,19
2709,0.0,LightGBM,paper_params,search,10,39,18
2708,0.0,LightGBM,paper_params,search,10,39,17
2707,0.0,LightGBM,paper_params,search,10,39,16
2706,0.0,LightGBM,paper_params,search,10,39,15
2705,0.0,LightGBM,paper_params,search,10,39,14
2704,0.0,LightGBM,paper_params,search,10,39,13
2703,0.0,LightGBM,paper_params,search,10,39,12
2702,0.0,LightGBM,paper_params,search,10,39,11
2701,0.0,LightGBM,paper_params,search,10,39,10
2700,0.0,LightGBM,paper_params,search,10,39,9
2699,0.0,LightGBM,paper_params,search,10,39,8
2698,0.0,LightGBM,paper_params,search,10,39,7
2697,0.0,LightGBM,paper_params,search,10,39,6
2727,0.0,LightGBM,paper_params,search,10,39,36
2726,0.0,LightGBM,paper_params,search,10,39,35
2725,0.0,LightGBM,paper_params,search,10,39,34
2724,0.0,LightGBM,paper_params,search,10,39,33
2723,0.0,LightGBM,paper_params,search,10,39,32
2722,0.0,LightGBM,paper_params,search,10,39,31
2721,0.0,LightGBM,paper_params,search,10,39,30
2720,0.0,LightGBM,paper_params,search,10,39,29
2719,0.0,LightGBM,paper_params,search,10,39,28
2718,0.0,LightGBM,paper_params,search,10,39,27
2717,0.0,LightGBM,paper_params,search,10,39,26
2716,0.0,LightGBM,paper_params,search,10,39,25
4745,0.0,LightGBM,paper_params,search,10,68,53
2714,0.0,LightGBM,paper_params,search,10,39,23
2713,0.0,LightGBM,paper_params,search,10,39,22
2743,0.0,LightGBM,paper_params,search,10,39,52
2742,0.0,LightGBM,paper_params,search,10,39,51
2741,0.0,LightGBM,paper_params,search,10,39,50
2740,0.0,LightGBM,paper_params,search,10,39,49
2735,0.0,LightGBM,paper_params,search,10,39,44
2734,0.0,LightGBM,paper_params,search,10,39,43
2733,0.0,LightGBM,paper_params,search,10,39,42
2732,0.0,LightGBM,paper_params,search,10,39,41
2760,0.0,LightGBM,paper_params,search,10,40,0
2759,0.0,LightGBM,paper_params,search,10,39,68
2758,0.0,LightGBM,paper_params,search,10,39,67
2757,0.0,LightGBM,paper_params,search,10,39,66
2756,0.0,LightGBM,paper_params,search,10,39,65
353,0.0,LightGBM,paper_params,search,10,5,8
352,0.0,LightGBM,paper_params,search,10,5,7
351,0.0,LightGBM,paper_params,search,10,5,6
350,0.0,LightGBM,paper_params,search,10,5,5
349,0.0,LightGBM,paper_params,search,10,5,4
348,0.0,LightGBM,paper_params,search,10,5,3
347,0.0,LightGBM,paper_params,search,10,5,2
346,0.0,LightGBM,paper_params,search,10,5,1
345,0.0,LightGBM,paper_params,search,10,5,0
4744,0.0,LightGBM,paper_params,search,10,68,52
375,0.0,LightGBM,paper_params,search,10,5,30
374,0.0,LightGBM,paper_params,search,10,5,29
373,0.0,LightGBM,paper_params,search,10,5,28
372,0.0,LightGBM,paper_params,search,10,5,27
371,0.0,LightGBM,paper_params,search,10,5,26
370,0.0,LightGBM,paper_params,search,10,5,25
2751,0.0,LightGBM,paper_params,search,10,39,60
2750,0.0,LightGBM,paper_params,search,10,39,59
2749,0.0,LightGBM,paper_params,search,10,39,58
2748,0.0,LightGBM,paper_params,search,10,39,57
2776,0.0,LightGBM,paper_params,search,10,40,16
2775,0.0,LightGBM,paper_params,search,10,40,15
2774,0.0,LightGBM,paper_params,search,10,40,14
2773,0.0,LightGBM,paper_params,search,10,40,13
2772,0.0,LightGBM,paper_params,search,10,40,12
2771,0.0,LightGBM,paper_params,search,10,40,11
2770,0.0,LightGBM,paper_params,search,10,40,10
2769,0.0,LightGBM,paper_params,search,10,40,9
2768,0.0,LightGBM,paper_params,search,10,40,8
2767,0.0,LightGBM,paper_params,search,10,40,7
2766,0.0,LightGBM,paper_params,search,10,40,6
2765,0.0,LightGBM,paper_params,search,10,40,5
2764,0.0,LightGBM,paper_params,search,10,40,4
2763,0.0,LightGBM,paper_params,search,10,40,3
2762,0.0,LightGBM,paper_params,search,10,40,2
2761,0.0,LightGBM,paper_params,search,10,40,1
2792,0.0,LightGBM,paper_params,search,10,40,32
2791,0.0,LightGBM,paper_params,search,10,40,31
2790,0.0,LightGBM,paper_params,search,10,40,30
2789,0.0,LightGBM,paper_params,search,10,40,29
2788,0.0,LightGBM,paper_params,search,10,40,28
2787,0.0,LightGBM,paper_params,search,10,40,27
2786,0.0,LightGBM,paper_params,search,10,40,26
2785,0.0,LightGBM,paper_params,search,10,40,25
2784,0.0,LightGBM,paper_params,search,10,40,24
2783,0.0,LightGBM,paper_params,search,10,40,23
2782,0.0,LightGBM,paper_params,search,10,40,22
2781,0.0,LightGBM,paper_params,search,10,40,21
2780,0.0,LightGBM,paper_params,search,10,40,20
2779,0.0,LightGBM,paper_params,search,10,40,19
2778,0.0,LightGBM,paper_params,search,10,40,18
2777,0.0,LightGBM,paper_params,search,10,40,17
2804,0.0,LightGBM,paper_params,search,10,40,44
